feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Peptoniphilus	AgeC	AgeC	0.309834714422165	0.108864241553443	114	13	0.00528133207726649	0.090627658445893
Peptococcus	AgeC	AgeC	0.467799991189174	0.164663591417584	114	94	0.0060666845868765	0.100100295683462
Defluviitaleaceae_UCG.011	EntColi	TRUE	1.20014571258973	0.439826504193419	114	100	0.00741388703253147	0.11719286694563
UCG.008	Location	Urban	0.463459937363727	0.167832009345164	114	14	0.00764895168875909	0.11719286694563
Christensenellaceae_R.7_group	EntColi	TRUE	1.50748881852078	0.566174604988551	114	108	0.0089401289473798	0.132044650960477
vadinBE97	EntColi	TRUE	1.7759965360156	0.666857515503892	114	78	0.00923389167555785	0.132044650960477
Izemoplasmatales	EntColi	TRUE	2.04968696621743	0.800037902834755	114	79	0.0117604438185697	0.137757425074326
Lactobacillus	AgeC	AgeC	0.376268371818865	0.143155621621392	114	24	0.0109868483087378	0.137757425074326
X.Eubacterium._eligens_group	Location	Urban	1.07106878479667	0.409486013160753	114	85	0.0101561333965035	0.137757425074326
Family_XIII_AD3011_group	EntColi	TRUE	0.973367960700545	0.378607720184608	114	105	0.0114867753084858	0.137757425074326
Anaerovibrio	AgeC	AgeC	0.455201601945368	0.175421495868253	114	31	0.0118811765215619	0.137757425074326
Klebsiella	AgeC	AgeC	-2.83001156606031	1.05380472119206	114	83	0.0109333937561996	0.137757425074326
Akkermansia	AgeC	AgeC	0.40292291749435	0.153307390783108	114	25	0.0110060787607113	0.137757425074326
Vagococcus	Location	Urban	-0.464303102169572	0.182306734630292	114	9	0.0122534072853454	0.13833451908982
Dorea	EntColi	TRUE	-0.645493368671354	0.258786642252914	114	111	0.0141323476308518	0.151569428340886
Subdoligranulum	AgeC	AgeC	0.496107480538525	0.196550679353592	114	42	0.0140317910628377	0.151569428340886
Anaeroplasma	AgeC	AgeC	0.501281044652835	0.204615568532252	114	39	0.0169636548332942	0.156456162877461
X.Bacteroides._pectinophilus_group	Location	Urban	0.316608328179268	0.130021883470534	114	11	0.0178702843379851	0.156456162877461
X.Bacteroides._pectinophilus_group	AgeC	AgeC	0.572595835842575	0.205283237372038	114	11	0.0175734350739444	0.156456162877461
X.Ruminococcus._torques_group	EntColi	TRUE	-1.08056708447181	0.445400860489961	114	100	0.0169107207253727	0.156456162877461
Lachnospiraceae_ND3007_group	Location	Urban	0.791093526168972	0.321801393451919	114	100	0.0169427831904615	0.156456162877461
X.Eubacterium._coprostanoligenes_group	AgeC	AgeC	0.388536546811584	0.158578882742623	114	111	0.0169679797630485	0.156456162877461
Hydrogenoanaerobacterium	Location	Urban	0.48887036942778	0.196049337777498	114	19	0.0154092468073547	0.156456162877461
Phocea	AgeC	AgeC	-0.636771753941545	0.257110046863627	114	17	0.017536203525261	0.156456162877461
Allisonella	EntColi	TRUE	-1.11480199914381	0.455918622189613	114	79	0.0163514787287216	0.156456162877461
Vagococcus	AgeC	AgeC	-0.215243440542522	0.0907852521760098	114	9	0.0194841757059841	0.160193230777637
Oscillospira	EntColi	TRUE	0.458079816503567	0.192658522534167	114	18	0.0191604010889163	0.160193230777637
CAG.352	AgeC	AgeC	0.695864477031086	0.294002259654773	114	40	0.0197726340138657	0.160193230777637
Parvimonas	Location	Urban	0.435703239989825	0.181981780219202	114	16	0.0197907721007337	0.160193230777637
Streptococcus	AgeC	AgeC	-2.35259980460409	0.971036586344572	114	99	0.0204315639865871	0.162317425004553
Howardella	Location	Urban	-0.651260396503238	0.274855393525343	114	30	0.0211309790603538	0.16482163667076
Clostridia_UCG.014	AgeC	AgeC	3.10980343858703	1.15557577661231	114	97	0.022208757563409	0.170134946333973
Akkermansia	EntColi	TRUE	1.00652342317513	0.436039483117985	114	25	0.0229515873713555	0.172740894426518
Blautia	EntColi	TRUE	-0.859649083150342	0.378567622332239	114	112	0.0251065016105084	0.185701537774278
Izemoplasmatales	AgeC	AgeC	0.727725952841838	0.322855750161406	114	79	0.0261758723593192	0.189236988111237
Coprococcus	AgeC	AgeC	0.33704764025091	0.148593390839343	114	111	0.0266102188239466	0.189236988111237
Roseburia	EntColi	TRUE	-1.15832223318587	0.516346410145413	114	109	0.0269078234843483	0.189236988111237
Fenollaria	AgeC	AgeC	0.294031740512635	0.133309960288175	114	27	0.0294901998052924	0.204053156717265
X.Eubacterium._xylanophilum_group	AgeC	AgeC	1.52292425201718	0.666567167620118	114	60	0.0353405276066507	0.240652164178621
UCG.003	EntColi	TRUE	-0.904421839512913	0.426259682484615	114	104	0.0361076518424463	0.242034103756398
RF39	AgeC	AgeC	2.05119965854128	0.886338968866904	114	83	0.0385615056253057	0.248665632662191
Anaerotruncus	Location	Urban	0.617967793392663	0.291604986879288	114	32	0.0384939850997479	0.248665632662191
Sutterella	EntColi	TRUE	-0.696673561724531	0.333158414721837	114	113	0.0388358913481743	0.248665632662191
Butyrivibrio	AgeC	AgeC	0.537964799934864	0.258688733860132	114	58	0.041717464328205	0.260301614727133
Hydrogenoanaerobacterium	EntColi	TRUE	0.458567123381247	0.222718766887831	114	19	0.0418666932777907	0.260301614727133
UCG.007	EntColi	TRUE	0.395487850054277	0.192881871007402	114	17	0.0427508690467181	0.262001754586315
Parasutterella	AgeC	AgeC	0.243142816728921	0.119085046142946	114	17	0.0450765440476626	0.272363906992215
Defluviitaleaceae_UCG.011	AgeC	AgeC	1.24094967645276	0.581328477552539	114	100	0.0457183055239987	0.272404903747159
Gemella	EntColi	TRUE	-0.503754129328288	0.249927036292313	114	21	0.046389800679734	0.272619513583643
Haemophilus	Location	Urban	0.772696523540292	0.381755036505766	114	34	0.0476257077175501	0.276100386632824
Candidatus_Soleaferrea	Location	Urban	1.09005084660268	0.543608297410242	114	68	0.0495881262672435	0.283644082248633
Defluviitaleaceae_UCG.011	Location	Urban	0.702772453474483	0.357868241517788	114	100	0.0520924462040749	0.294048150283528
Subdoligranulum	EntColi	TRUE	-0.991278041618421	0.506801569334883	114	42	0.0530133542518527	0.295360116546036
Moryella	AgeC	AgeC	0.218580820701029	0.111349919967449	114	93	0.0539017841325077	0.296459812728793
Eubacterium	EntColi	TRUE	0.210067028156039	0.108136350434179	114	5	0.0546387268141407	0.296709035484384
Lachnospiraceae_FCS020_group	AgeC	AgeC	0.288004117529424	0.147659325619419	114	62	0.0556799078514724	0.298583505853521
X.Eubacterium._siraeum_group	Location	Urban	1.29082453088919	0.668099545120158	114	98	0.0582268700227517	0.308386756046426
UCG.003	AgeC	AgeC	0.317211571835038	0.165083648471118	114	104	0.0589957065555935	0.3086482696628
Flavonifractor	EntColi	TRUE	-1.12699589698057	0.59476515519243	114	53	0.0607530880647259	0.314012949153824
Tyzzerella	Location	Urban	0.79661866948027	0.421961616752748	114	31	0.0616853455755896	0.315035872046761
Marvinbryantia	AgeC	AgeC	0.21166925716342	0.112985696109853	114	27	0.0636651756648622	0.321321886590893
Dialister	Location	Urban	1.59747442960985	0.848123018958884	114	106	0.0646938447972955	0.322716969977207
Victivallis	EntColi	TRUE	0.591820429248234	0.319969299043508	114	33	0.0671019702143723	0.330882128988112
Rothia	Location	Urban	0.188859375548597	0.103020253617262	114	8	0.0717393650104141	0.346388376173779
Paracoccus	Location	Urban	0.565388954396913	0.311061057955268	114	30	0.0718614579940939	0.346388376173779
Rikenellaceae_RC9_gut_group	Location	Urban	-2.25749130914268	1.23839436259275	114	82	0.0734349162425548	0.350039767422845
Helicobacter	EntColi	TRUE	0.122859248474285	0.068434836359393	114	2	0.0753969698515071	0.355442857871391
X.Eubacterium._hallii_group	EntColi	TRUE	-0.562935876009208	0.31862335085341	114	110	0.080039504968139	0.36528667692906
Agathobacter	EntColi	TRUE	-0.979395792676656	0.553759830004778	114	104	0.0798463701404241	0.36528667692906
Parvimonas	AgeC	AgeC	0.159592893718235	0.089445874816483	114	16	0.0787897671777747	0.36528667692906
Intestinimonas	EntColi	TRUE	0.47358832708247	0.270805106193391	114	25	0.0839695014559459	0.371824066033309
Veillonella	AgeC	AgeC	-1.12788237221372	0.626592491916148	114	31	0.0840721081707015	0.371824066033309
Treponema	AgeC	AgeC	2.42599257568192	1.24184832673849	114	26	0.0828134530597217	0.371824066033309
UCG.010	EntColi	TRUE	0.984853071131162	0.566975288924181	114	107	0.0852466137889825	0.373171401178301
X.Eubacterium._xylanophilum_group	Location	Urban	0.717189368536779	0.410981172965008	114	60	0.0864166767382708	0.37447226586584
Anaerostipes	Location	Urban	0.818618724106353	0.473747204503483	114	98	0.089364017378746	0.382808659788161
Acetobacter	Location	Urban	-0.202287349123676	0.118306426684635	114	3	0.0901251157077022	0.382808659788161
Agathobacter	Location	Urban	-0.900362442037327	0.525620583354349	114	104	0.0921657049773037	0.387638112110425
Butyricicoccus	AgeC	AgeC	0.230880043157041	0.135573153233634	114	112	0.0933698173884811	0.388889821938431
Acetobacter	AgeC	AgeC	-0.336964213916007	0.191257509168608	114	3	0.0953506746058423	0.393321532749099
Dialister	AgeC	AgeC	2.42801111419377	1.29493371363902	114	106	0.0969236748394467	0.396002442915454
Muribaculaceae	AgeC	AgeC	0.169123072914304	0.100607996572918	114	25	0.0980676595253943	0.396896471098058
Campylobacter	AgeC	AgeC	0.23274085464589	0.138925781535567	114	12	0.0994211573372391	0.398613799043697
Lachnoclostridium	EntColi	TRUE	-0.769192654736283	0.464596969544828	114	94	0.100697460745958	0.398774272203806
Phocea	Location	Urban	0.252826893983378	0.15300478857518	114	17	0.10132026962754	0.398774272203806
Butyricimonas	AgeC	AgeC	0.937841630808325	0.395564962917103	114	38	0.113375695571566	0.400881657689028
Desulfovibrio	Location	Urban	-1.03668852925749	0.641615140849936	114	93	0.111535702664742	0.400881657689028
Streptococcus	Location	Urban	-0.924196720768517	0.574071198415747	114	99	0.112789285231954	0.400881657689028
Clostridia_UCG.014	EntColi	TRUE	1.42503898605955	0.883304895418057	114	97	0.109590070339483	0.400881657689028
Blautia	Location	Urban	-0.526017848604867	0.325922678828657	114	112	0.111993511794879	0.400881657689028
Lachnospiraceae_UCG.010	EntColi	TRUE	-0.886471931265406	0.548923720840684	114	65	0.109332128846708	0.400881657689028
X.Eubacterium._coprostanoligenes_group	EntColi	TRUE	0.648883566822312	0.408322383046301	114	111	0.114906233470884	0.400881657689028
UCG.009	AgeC	AgeC	1.29460473060876	0.743006922045793	114	105	0.106731175987292	0.400881657689028
NK4A214_group	EntColi	TRUE	0.750372537952995	0.473399711273191	114	109	0.115872553737621	0.400881657689028
Papillibacter	EntColi	TRUE	0.385679954950542	0.243315172904178	114	36	0.115831673975663	0.400881657689028
UCG.005	EntColi	TRUE	0.626073382278559	0.382774006549715	114	110	0.104798217421687	0.400881657689028
X.Eubacterium._siraeum_group	EntColi	TRUE	1.16890896525328	0.728632274791707	114	98	0.111579473843876	0.400881657689028
Incertae_Sedis	AgeC	AgeC	0.147591090063685	0.0927033568488942	114	19	0.114236622648649	0.400881657689028
Ruminococcus	AgeC	AgeC	1.24217457460681	0.607650083956083	114	110	0.10375864381203	0.400881657689028
Oxalobacter	Location	Urban	0.475139490775034	0.289059903756452	114	48	0.105814425299817	0.400881657689028
Clostridia_vadinBB60_group	EntColi	TRUE	1.11528289088889	0.708406514722759	114	107	0.118299209256377	0.406002886167887
Lachnospiraceae_NK4B4_group	Location	Urban	0.699391368766278	0.445321571353719	114	45	0.121636889376224	0.414144647161907
Parabacteroides	EntColi	TRUE	-0.311969918159806	0.202299120657514	114	12	0.125987167268158	0.425578698882204
Candidatus_Soleaferrea	EntColi	TRUE	0.860689720185774	0.559689948566926	114	68	0.127136747144494	0.42610675410147
Comamonas	Location	Urban	-0.491366817754897	0.325063636762792	114	17	0.135926652891607	0.452035147988368
Desulfovibrio	AgeC	AgeC	0.382866887179097	0.255357835238016	114	93	0.138822756345095	0.454618034137753
Lachnospiraceae_UCG.003	EntColi	TRUE	-0.644561941623076	0.431388236229817	114	24	0.138019910590299	0.454618034137753
Parvimonas	EntColi	TRUE	0.331635967582368	0.223204896804981	114	16	0.140237430719435	0.455771649838164
Oxalobacter	AgeC	AgeC	0.741617748779475	0.436646527968827	114	48	0.141649521232203	0.456899583523421
Mogibacterium	Location	Urban	-0.816699637629217	0.551639490079268	114	66	0.143998119941523	0.45759402559195
Terrisporobacter	AgeC	AgeC	0.149204099268391	0.10042772995334	114	48	0.143140366632543	0.45759402559195
Muribaculaceae	EntColi	TRUE	-0.445796138548212	0.306110996335888	114	25	0.148683880185149	0.46221293187992
X.Ruminococcus._gauvreauii_group	EntColi	TRUE	-0.683774406636796	0.469935036815025	114	79	0.14852680803132	0.46221293187992
Candidatus_Soleaferrea	AgeC	AgeC	1.37524036106838	0.816172366429614	114	68	0.146863246491947	0.46221293187992
Actinomyces	AgeC	AgeC	-0.354832731737891	0.217329283674533	114	14	0.154875266027204	0.473147379183618
Lactococcus	EntColi	TRUE	-0.617365527813861	0.431036952333148	114	28	0.154914411139216	0.473147379183618
Lachnospiraceae_UCG.004	AgeC	AgeC	0.359487254146769	0.250161612903537	114	40	0.155509977773637	0.473147379183618
Enterobacter	EntColi	TRUE	-0.746640164193058	0.523823052729312	114	47	0.15688251353912	0.473961959917482
Actinomyces	Location	Urban	0.203811870357975	0.144379214218778	114	14	0.163954538234666	0.481756828100492
Oxalobacter	EntColi	TRUE	0.464456797130559	0.330871285774969	114	48	0.163237919957988	0.481756828100492
Klebsiella	Location	Urban	0.886860103217319	0.62461559660156	114	83	0.160943468528289	0.481756828100492
Treponema	Location	Urban	-1.12689522894103	0.799169928092564	114	26	0.163945503474041	0.481756828100492
UCG.007	Location	Urban	0.245789524608429	0.176111198704985	114	17	0.167981607552186	0.490232038366584
Blautia	AgeC	AgeC	0.198395476956018	0.143641019344007	114	112	0.172031528346796	0.495312252756881
Tuzzerella	AgeC	AgeC	-0.111618924698491	0.0808426041331617	114	19	0.171900109659669	0.495312252756881
Fusicatenibacter	AgeC	AgeC	0.244934003060993	0.178295394361416	114	102	0.174135328127334	0.498027038444174
Intestinibacter	EntColi	TRUE	-0.754931452293168	0.557434379049833	114	99	0.17866606513273	0.507600940012856
Sellimonas	AgeC	AgeC	-0.0251956483806653	0.0187830350507519	114	2	0.182552054183319	0.515229152925287
Elusimicrobium	AgeC	AgeC	0.383990210189055	0.28756998155458	114	28	0.186623361221325	0.523277267738224
Olsenella	AgeC	AgeC	-0.562706042382883	0.396405099895426	114	20	0.188799105052055	0.523296572865101
Tuzzerella	EntColi	TRUE	0.272947476348194	0.206534122292045	114	19	0.189069857328883	0.523296572865101
Olsenella	EntColi	TRUE	-0.381483555828991	0.289644315791058	114	20	0.190575709811527	0.524083201981699
Acidaminococcus	Location	Urban	0.26997872823909	0.206614757874959	114	7	0.196321531302789	0.536445458145837
Mitsuokella	EntColi	TRUE	-0.817605579387663	0.640730995330556	114	61	0.20489267071178	0.552823620977067
Escherichia.Shigella	EntColi	TRUE	-0.647001201776138	0.506634213272162	114	112	0.204393742887246	0.552823620977067
GCA.900066575	EntColi	TRUE	-0.431166970597136	0.34109449275352	114	75	0.208919809332486	0.560166238772728
Prevotellaceae_UCG.003	AgeC	AgeC	0.146855416341792	0.116622386217706	114	19	0.213072063342922	0.562281173656927
Fusicatenibacter	Location	Urban	0.474820774022173	0.377668790428095	114	102	0.213640632415103	0.562281173656927
Fenollaria	Location	Urban	0.335403675425971	0.26770100838309	114	27	0.212897498900826	0.562281173656927
Klebsiella	EntColi	TRUE	-0.806395432241456	0.654522135704953	114	83	0.220685935876429	0.577282112749927
CAG.56	Location	Urban	0.460821382165507	0.374890094572777	114	25	0.223994497874006	0.582385694472415
TM7x	EntColi	TRUE	-0.207934008324871	0.170562233180198	114	11	0.225410517531781	0.582536819404423
Prevotellaceae_UCG.003	Location	Urban	0.544008390422432	0.450600759336116	114	19	0.232168725001164	0.589883333360481
Holdemanella	Location	Urban	-0.330508031667897	0.272658884211343	114	48	0.230224565486866	0.589883333360481
Turicibacter	EntColi	TRUE	-0.767969328212071	0.645157275653787	114	83	0.236503341114225	0.589883333360481
Lachnospira	EntColi	TRUE	-0.639939959773517	0.537586849685511	114	90	0.236473301509996	0.589883333360481
Sellimonas	Location	Urban	0.0449113285827747	0.0377183926295659	114	2	0.236334138745307	0.589883333360481
Peptoniphilus	Location	Urban	0.261370194075998	0.218611326398409	114	13	0.234426451149589	0.589883333360481
Acinetobacter	Location	Urban	-0.318044396627139	0.272532387664579	114	11	0.24573532539155	0.609366789554768
Alistipes	EntColi	TRUE	0.83860408777588	0.721448504337331	114	101	0.247709892146999	0.609934252379991
X.Eubacterium._hallii_group	Location	Urban	-0.299359192514592	0.258204003428561	114	110	0.248807678709787	0.609934252379991
Anaeroplasma	EntColi	TRUE	0.60147409088434	0.520506677019501	114	39	0.250384515583602	0.61031225673503
Muribaculaceae	Location	Urban	0.376472730757613	0.338417160618875	114	25	0.270457648807656	0.648990522292144
Rikenellaceae_RC9_gut_group	EntColi	TRUE	1.20081671635759	1.09019408677819	114	82	0.273629010033859	0.648990522292144
Lactobacillus	EntColi	TRUE	-0.448983712631017	0.409772541218076	114	24	0.275756566111648	0.648990522292144
Vagococcus	EntColi	TRUE	-0.245857010231813	0.224966235611131	114	9	0.276842110907838	0.648990522292144
Lachnospiraceae_NK4B4_group	EntColi	TRUE	0.522738426106508	0.473671108114529	114	45	0.272266727316452	0.648990522292144
Papillibacter	Location	Urban	-0.241391600912987	0.216721477632181	114	36	0.270084334797734	0.648990522292144
TM7x	Location	Urban	0.151718118757982	0.138219158604741	114	11	0.274748448757477	0.648990522292144
Eggerthella	EntColi	TRUE	-0.291740248586886	0.279247631252584	114	17	0.298532090903524	0.652907394599888
Solobacterium	AgeC	AgeC	-0.143247082377745	0.134626592321431	114	64	0.29152818224779	0.652907394599888
Lactobacillus	Location	Urban	-0.423459883672591	0.396381953177344	114	24	0.290043631209775	0.652907394599888
X.Eubacterium._hallii_group	AgeC	AgeC	0.135568064522823	0.128580634235233	114	110	0.294036354144009	0.652907394599888
X.Eubacterium._ruminantium_group	Location	Urban	0.666245104117443	0.621164393917163	114	81	0.287883917557092	0.652907394599888
X.Ruminococcus._torques_group	AgeC	AgeC	0.173715081277	0.161926853080114	114	100	0.287546556595435	0.652907394599888
Lachnoclostridium	Location	Urban	0.400413200426833	0.382794898822877	114	94	0.299819945771976	0.652907394599888
Tyzzerella	AgeC	AgeC	-0.733475928094164	0.657718820832261	114	31	0.292467185205793	0.652907394599888
UCG.009	Location	Urban	0.496635329242235	0.467962543714685	114	105	0.292973129368888	0.652907394599888
Faecalibacterium	AgeC	AgeC	-0.16236849893954	0.152511523725279	114	30	0.291547525321273	0.652907394599888
Intestinibacter	AgeC	AgeC	0.200319384136077	0.190500079441554	114	99	0.297174633446905	0.652907394599888
Fenollaria	EntColi	TRUE	0.344874246272677	0.330342640645602	114	27	0.298779134301609	0.652907394599888
Succinivibrio	EntColi	TRUE	0.535523906532096	0.510006142931668	114	52	0.296022538767178	0.652907394599888
Enterobacter	AgeC	AgeC	0.220561139565286	0.211389090493742	114	47	0.299055604995423	0.652907394599888
Veillonella	EntColi	TRUE	-0.455314410157364	0.440420988833708	114	31	0.303509611720378	0.657604158727485
Comamonas	AgeC	AgeC	-0.154219467642404	0.15007829769378	114	17	0.307853152554821	0.663663328874464
Phocea	EntColi	TRUE	-0.190818737322001	0.187986533569051	114	17	0.312320958877714	0.669516549155987
Victivallis	Location	Urban	-0.268832091956594	0.264546806626391	114	33	0.313689571982176	0.669516549155987
Acetobacter	EntColi	TRUE	-0.14500803222529	0.145406962634131	114	3	0.320846820526298	0.681402405969218
Victivallis	AgeC	AgeC	0.495304488931926	0.354663246329564	114	33	0.324357011021799	0.685463831174146
Actinomyces	EntColi	TRUE	-0.125007136323057	0.135345926815258	114	14	0.358077463343404	0.701214046762276
Atopobium	EntColi	TRUE	-0.289451400985068	0.299507467422959	114	26	0.335965817762487	0.701214046762276
Butyricimonas	Location	Urban	0.253850826252926	0.281287873589032	114	38	0.368788367361171	0.701214046762276
Helicobacter	Location	Urban	0.0513876841750621	0.0557850295451613	114	2	0.360621153573706	0.701214046762276
Elusimicrobium	Location	Urban	-0.704015284789373	0.736719778242407	114	28	0.34316008439031	0.701214046762276
Clostridia_vadinBB60_group	AgeC	AgeC	1.18498794380976	0.806518589862521	114	107	0.337508533160586	0.701214046762276
Clostridium_sensu_stricto_1	EntColi	TRUE	-0.480172709609043	0.534591772749978	114	112	0.371038668100318	0.701214046762276
X.Eubacterium._eligens_group	EntColi	TRUE	-0.45988824371873	0.505305122726268	114	85	0.364749254446721	0.701214046762276
Butyrivibrio	EntColi	TRUE	0.69191911592023	0.739604686238577	114	58	0.35167226359535	0.701214046762276
Dorea	AgeC	AgeC	-0.365942619871198	0.375620875110357	114	111	0.345090790793466	0.701214046762276
Lachnospira	AgeC	AgeC	1.00830842231775	0.579309201263508	114	90	0.347097510587754	0.701214046762276
Lachnospiraceae_UCG.004	EntColi	TRUE	-0.607279991779425	0.653126643655021	114	40	0.354509242028513	0.701214046762276
Roseburia	Location	Urban	0.42709249271615	0.46235892752185	114	109	0.359407153369485	0.701214046762276
Oscillibacter	Location	Urban	0.332328320433974	0.363473010086859	114	104	0.364518703742078	0.701214046762276
UCG.002	EntColi	TRUE	0.489216804272807	0.544351509677591	114	111	0.370767591443327	0.701214046762276
UCG.003	Location	Urban	0.341300599694439	0.358990066217353	114	104	0.345640293239122	0.701214046762276
Anaerotruncus	AgeC	AgeC	-0.10509316565126	0.114904657672754	114	32	0.36404353178776	0.701214046762276
Family_XIII_UCG.001	Location	Urban	-0.37859517285144	0.38981189309459	114	102	0.335355655924789	0.701214046762276
Intestinibacter	Location	Urban	0.525363252769464	0.562223359156593	114	99	0.35386703076409	0.701214046762276
Finegoldia	Location	Urban	0.225115626085598	0.246557607368452	114	8	0.363221227014181	0.701214046762276
Anaerovibrio	EntColi	TRUE	-0.474411447838683	0.509805284019373	114	31	0.354275666513656	0.701214046762276
Phyllobacterium	AgeC	AgeC	0.190401461122295	0.113303713389753	114	6	0.363263892010986	0.701214046762276
Succinivibrio	Location	Urban	0.391501950601836	0.421519682626003	114	52	0.356736897908521	0.701214046762276
Haemophilus	EntColi	TRUE	-0.409401927720402	0.452045328893208	114	34	0.367114407225087	0.701214046762276
Lachnospiraceae_UCG.003	AgeC	AgeC	0.692557845421953	0.482098366929784	114	24	0.374450020072516	0.704152597198088
UCG.002	AgeC	AgeC	-0.195317015558042	0.21967336095669	114	111	0.37587632810807	0.704152597198088
X.Ruminococcus._gnavus_group	AgeC	AgeC	-0.231126513951189	0.262370469931046	114	46	0.380283632070538	0.706546319931512
Oribacterium	Location	Urban	-0.565961482871253	0.640337565620886	114	43	0.38044801842466	0.706546319931512
UCG.005	AgeC	AgeC	0.457437937169537	0.43888227965104	114	110	0.383076314331886	0.708360943311979
Butyricicoccus	EntColi	TRUE	-0.321438048162045	0.369709729262992	114	112	0.386518667078427	0.71152233861445
Veillonella	Location	Urban	0.329076932758067	0.37835841357674	114	31	0.3881030937897	0.71152233861445
Coprococcus	EntColi	TRUE	-0.34310331876436	0.397980155330086	114	111	0.39050516921781	0.712879649338045
Collinsella	Location	Urban	-0.318933681417336	0.374861325466273	114	64	0.398720188657432	0.721734012379909
X.Eubacterium._ventriosum_group	Location	Urban	0.446939521216112	0.524483743036508	114	93	0.397665620298951	0.721734012379909
Bacillus	Location	Urban	-0.141902905239248	0.170548530867706	114	10	0.408632845355821	0.727400376172809
Marvinbryantia	Location	Urban	0.189359937926562	0.226887658777258	114	27	0.405753108003645	0.727400376172809
NK4A214_group	AgeC	AgeC	-0.142439726679452	0.170945552856656	114	109	0.407852721386075	0.727400376172809
Acinetobacter	EntColi	TRUE	0.281542706071598	0.336304555393132	114	11	0.404314469331612	0.727400376172809
Libanicoccus	AgeC	AgeC	-0.321536057235715	0.384525726265727	114	19	0.417222543449262	0.727595411137127
Olsenella	Location	Urban	-0.208276329928186	0.254237902965989	114	20	0.415991401825571	0.727595411137127
Turicibacter	AgeC	AgeC	0.192497728552359	0.234681115787351	114	83	0.415241204460124	0.727595411137127
Mitsuokella	Location	Urban	-0.537418674077969	0.65297777562872	114	61	0.41378986757792	0.727595411137127
Phyllobacterium	EntColi	TRUE	-0.0911923868852255	0.111603054389958	114	6	0.415641628180175	0.727595411137127
Slackia	Location	Urban	0.15955705972514	0.199333356006944	114	15	0.428213599939256	0.729034433139827
Solobacterium	EntColi	TRUE	0.307525297077585	0.385284927353471	114	64	0.426582587923778	0.729034433139827
Christensenellaceae_R.7_group	Location	Urban	-0.378646051466572	0.467629591091945	114	108	0.421367930030687	0.729034433139827
Faecalibacterium	Location	Urban	0.286761558120039	0.357519772573109	114	30	0.426202877898943	0.729034433139827
Family_XIII_UCG.001	EntColi	TRUE	0.378624804617128	0.47613488579542	114	102	0.428244002683535	0.729034433139827
Comamonas	EntColi	TRUE	-0.310930014107272	0.386752083024997	114	17	0.423163355915165	0.729034433139827
